water_level,volume_m3,volume_tmc
44.20000000000016,58394804.75966425,2.0621930683539387
44.30000000000016,58945584.46090596,2.0816436699402505
44.40000000000016,59496364.162147716,2.101094271526564
44.50000000000016,60047143.86338945,2.1205448731128773
44.600000000000165,60597923.564631164,2.1399954746991896
44.700000000000166,61148703.26587288,2.159446076285502
44.80000000000017,61699482.96711462,2.1788966778718146
44.90000000000017,62250262.66835636,2.198347279458128
45.00000000000017,62801042.36959809,2.2177978810444405
45.10000000000017,63358087.30683017,2.237469737351684
45.20000000000017,63915132.24406227,2.257141593658928
45.300000000000175,64472177.18129435,2.2768134499661716
45.400000000000176,65029222.118526414,2.2964853062734143
45.50000000000018,65586267.0557585,2.3161571625806583
45.60000000000018,66143311.99299059,2.335829018887902
45.70000000000018,66700356.930222705,2.3555008751951467
